EST_ID,mean.pr,SD.pr,ES0.99.pr,mean.tas,SD.tas,ES0.99,relative.abundance,richness,risk5,Area_Ha,mean.pr.norm,SD.pr.norm,ES0.99.pr.norm,mean.tas.norm,SD.tas.norm,ES0.99.norm,relative.abundance.norm,richness.norm,risk5.norm,Area_Ha.norm
370,1.34,-17.02,-11.58,24.26,-5.37,3.13,0.05,18.43,16.39,5.39,0.4,0.62,0.43,0.52,0.41,0.39,0.07,0.23,0.01,0
371,1.47,-16.58,-11.2,23.29,-5.08,2.94,0.06,18.75,16.39,6.57,0.4,0.64,0.44,0.48,0.42,0.38,0.08,0.23,0.01,0
372,1.61,-14.63,-9.89,24.42,-4.84,3.78,0.07,21.15,16.39,3.18,0.41,0.72,0.48,0.53,0.43,0.44,0.09,0.26,0.01,0
373,1.38,-14.7,-10,23.55,-5.13,3.25,0.08,26.79,3.28,62.43,0.4,0.72,0.47,0.49,0.42,0.4,0.1,0.33,0,0
374,2.12,-15.95,-10.83,23.33,-5.17,2.77,0.09,26.78,2.73,228.13,0.43,0.67,0.45,0.49,0.42,0.37,0.12,0.33,0,0.01
375,2.72,-16.67,-10.96,22.77,-5.36,2.42,0.05,21.88,16.39,4.91,0.45,0.64,0.45,0.46,0.41,0.34,0.07,0.27,0.01,0
376,4.15,-15.37,-9.81,23.38,-4.64,2.72,0.08,24,0,57.97,0.51,0.69,0.48,0.49,0.44,0.36,0.1,0.3,0,0
377,3.11,-13.75,-8.72,23.59,-4.77,3.19,0.06,21.7,5.46,29.26,0.47,0.75,0.51,0.5,0.43,0.39,0.09,0.27,0,0
378,2.84,-12.61,-8.13,22.12,-5.44,3.26,0.03,14.57,16.39,5.78,0.45,0.8,0.53,0.44,0.4,0.4,0.04,0.18,0.01,0
379,3.42,-12.33,-7.6,21.88,-4.28,3.43,0.05,20.75,75.31,4.29,0.48,0.81,0.54,0.43,0.45,0.41,0.07,0.26,0.06,0
380,3.79,-16.34,-10.71,23.17,-4.87,2.82,0.06,20.36,0,673.63,0.49,0.65,0.45,0.48,0.43,0.37,0.09,0.25,0,0.02
381,5.23,-13.8,-8.28,24.67,-4.07,3.22,0.06,19.95,0,71.99,0.55,0.75,0.52,0.54,0.46,0.4,0.08,0.25,0,0
382,5.73,-12.29,-6.92,23.45,-3.58,3.41,0.07,25.9,36.05,11.65,0.57,0.81,0.56,0.49,0.48,0.41,0.09,0.32,0.03,0
383,7.45,-12.92,-7.04,23.12,-3.87,3.53,0.06,21.82,0,6.25,0.63,0.79,0.56,0.48,0.47,0.42,0.08,0.27,0,0
384,7.87,-12.07,-6.1,23.67,-3.11,3.98,0.07,25.99,0,98.35,0.65,0.82,0.59,0.5,0.51,0.45,0.1,0.32,0,0
385,7.99,-12.64,-6.46,23.35,-3.34,3.82,0.07,23.36,0,4.96,0.66,0.8,0.58,0.49,0.5,0.44,0.09,0.29,0,0
386,NA,NA,NA,NA,NA,NA,0.08,26.87,0,1.36,NA,NA,NA,NA,NA,NA,0.11,0.34,0,0
387,6.39,-15.45,-9.32,19.65,-4.79,2.31,0.08,22.17,0,33.29,0.59,0.69,0.49,0.34,0.43,0.33,0.1,0.27,0,0
388,6.64,-15.62,-9.3,19.73,-4.65,2.68,0.08,30.5,0,2.61,0.6,0.68,0.49,0.35,0.44,0.36,0.11,0.38,0,0
389,6.13,-15.95,-9.8,19.67,-5.34,1.22,0.1,38.77,0,143.82,0.58,0.67,0.48,0.34,0.41,0.26,0.13,0.49,0,0
390,5.97,-15.69,-9.74,19.02,-5.76,0.86,0.11,36.59,0,980.35,0.58,0.68,0.48,0.32,0.39,0.23,0.15,0.46,0,0.02
391,3.24,-13.74,-7.96,18.56,0.19,7.08,0.55,78.1,1.31,21696.33,0.47,0.75,0.53,0.3,0.65,0.66,0.78,1,0,0.5
392,6.88,-10.93,-5.29,23.99,-2.48,4.36,0.09,26.23,3,258.17,0.61,0.86,0.61,0.51,0.53,0.47,0.13,0.33,0,0.01
393,8.96,-14.68,-7.59,22.51,-3.74,3.64,0.07,23.76,0,45.58,0.69,0.72,0.54,0.45,0.48,0.43,0.1,0.3,0,0
394,9.06,-15.34,-7.8,23.39,-3.56,3.8,0.07,22.87,0,111.02,0.7,0.69,0.54,0.49,0.49,0.44,0.1,0.28,0,0
395,9.63,-13.94,-6.73,23.48,-2.56,4.52,0.08,28.64,0,12.81,0.72,0.75,0.57,0.49,0.53,0.49,0.11,0.36,0,0
396,11.05,-16.11,-7.87,21.96,-2.31,4.57,0.09,26.97,0,123.31,0.78,0.66,0.54,0.43,0.54,0.49,0.12,0.34,0,0
397,11.2,-17.56,-8.49,21.88,-2.31,4.54,0.07,19.56,0,20.79,0.78,0.6,0.52,0.43,0.54,0.49,0.1,0.24,0,0
398,10.33,-18.45,-9.31,21.3,-2.14,4.55,0.06,19.22,0,3.65,0.75,0.57,0.49,0.41,0.55,0.49,0.08,0.24,0,0
399,9.49,-16.62,-9.27,21.47,-3.42,3.48,0.06,26.77,0,3.56,0.71,0.64,0.5,0.41,0.49,0.41,0.08,0.33,0,0
400,9.68,-16.94,-9.72,20.2,-2.9,3.48,0.1,23.93,0,61.54,0.72,0.63,0.48,0.36,0.51,0.41,0.14,0.3,0,0
401,9.72,-16.12,-9.38,20.77,-3.16,3.17,0.1,30.63,0,367.94,0.72,0.66,0.49,0.39,0.5,0.39,0.13,0.38,0,0.01
402,7.63,-14.25,-7.56,20.43,-1.67,5.28,0.1,28.72,0,2.56,0.64,0.73,0.54,0.37,0.57,0.54,0.14,0.36,0,0
403,9.58,-18.49,-9.85,20.48,-2.31,4.51,0.07,22.77,0,36.79,0.72,0.57,0.48,0.38,0.54,0.49,0.09,0.28,0,0
404,8.88,-18.09,-9.37,20.94,-1.66,5.18,0.07,25.18,0,22.57,0.69,0.58,0.49,0.39,0.57,0.53,0.1,0.31,0,0
405,8.28,-19.14,-10.65,20.02,-2.01,5.06,0.06,18.17,0,28.01,0.67,0.54,0.46,0.36,0.55,0.52,0.09,0.22,0,0
406,8.9,-19.27,-10.89,20.09,-2.63,4.18,0.09,23.14,0,367.17,0.69,0.53,0.45,0.36,0.53,0.46,0.12,0.29,0,0.01
407,3.85,-18.45,-11.78,20.64,-0.61,6.02,0.08,18.18,0,134.78,0.49,0.57,0.42,0.38,0.61,0.59,0.11,0.22,0,0
408,1.86,-16.63,-11.45,19.15,-0.86,5.9,0.15,45.97,0,42.85,0.42,0.64,0.43,0.32,0.6,0.58,0.21,0.58,0,0
409,1.82,-16.37,-11.28,18.74,-0.96,5.81,0.14,39.25,0,10.33,0.41,0.65,0.44,0.31,0.6,0.57,0.19,0.5,0,0
410,3.33,-14.83,-9.09,18.19,-0.26,6.63,0.12,32.81,0,29.4,0.47,0.71,0.5,0.29,0.63,0.63,0.17,0.41,0,0
411,10.76,-17.74,-9.95,19.41,-2.5,3.73,0.07,13.49,0,42.8,0.76,0.6,0.48,0.33,0.53,0.43,0.09,0.16,0,0
412,9.6,-16.7,-9.62,18.88,-2.52,3.76,0.08,23.41,0,3.87,0.72,0.64,0.49,0.31,0.53,0.43,0.11,0.29,0,0
413,8.46,-15.74,-8.82,19.25,-1.26,5.02,0.07,15.19,0,18.24,0.67,0.67,0.51,0.33,0.59,0.52,0.09,0.18,0,0
414,7.46,-16.07,-9.17,19.16,-0.82,5.35,0.07,19.79,0,24.38,0.64,0.66,0.5,0.32,0.6,0.54,0.09,0.24,0,0
415,6.49,-14.52,-8.38,21.08,-0.36,6.12,0.07,22.25,0,0.75,0.6,0.72,0.52,0.4,0.62,0.6,0.09,0.28,0,0
416,5.55,-12.29,-7.17,18.29,-0.07,6.25,0.09,37.67,54.29,5.81,0.56,0.81,0.56,0.29,0.64,0.6,0.13,0.48,0.05,0
417,5.88,-13.94,-8.48,18.52,-0.23,5.79,0.07,13.42,0,21.84,0.57,0.75,0.52,0.3,0.63,0.57,0.09,0.16,0,0
418,4.8,-12.29,-7.62,18.22,0.05,6.4,0.07,18.95,376.73,0.51,0.53,0.81,0.54,0.29,0.64,0.62,0.09,0.23,0.32,0
419,NA,NA,NA,NA,NA,NA,0.07,19.9,376.73,0.51,NA,NA,NA,NA,NA,NA,0.1,0.25,0.32,0
420,4.69,-13.1,-8.34,18.3,-0.15,6.29,0.07,18.29,376.73,7.15,0.53,0.78,0.52,0.29,0.63,0.61,0.09,0.22,0.32,0
421,4.65,-13.81,-8.89,19.13,-0.24,6.34,0.06,14.32,376.73,0.39,0.53,0.75,0.51,0.32,0.63,0.61,0.08,0.17,0.32,0
422,NA,NA,NA,NA,NA,NA,0.08,26.03,373.25,2.38,NA,NA,NA,NA,NA,NA,0.11,0.32,0.32,0
423,4.67,-10.16,-6.15,18.29,-0.28,6.63,0.06,20.22,186.62,28.6,0.53,0.9,0.58,0.29,0.63,0.63,0.08,0.25,0.16,0
424,NA,NA,NA,NA,NA,NA,0.06,18.91,373.25,0.64,NA,NA,NA,NA,NA,NA,0.08,0.23,0.32,0
425,4.62,-10.76,-6.79,18.63,-0.54,6.33,0.07,24.63,274.14,13.52,0.52,0.87,0.57,0.3,0.62,0.61,0.09,0.31,0.24,0
426,5.47,-10.7,-6.45,19.47,-0.43,6.13,0.07,14.17,103.21,2.24,0.56,0.87,0.58,0.34,0.62,0.6,0.09,0.17,0.09,0
427,5.2,-10.82,-6.62,19.97,-0.55,6.15,0.06,14.83,134.76,50.47,0.55,0.87,0.57,0.36,0.62,0.6,0.08,0.18,0.12,0
428,6.94,-21.44,-14.44,32.6,-8.79,-1.45,0.06,25.69,24.61,378.36,0.61,0.45,0.35,0.85,0.26,0.08,0.09,0.32,0.02,0.01
429,6.85,-21.01,-14.24,32.28,-8.76,-1.45,0.05,22.56,369.19,7.69,0.61,0.47,0.35,0.83,0.26,0.08,0.07,0.28,0.32,0
430,6.02,-20.89,-12.88,32.1,-9.3,-1.75,0.05,35.35,245.65,14.28,0.58,0.47,0.39,0.83,0.24,0.06,0.07,0.45,0.21,0
431,3.35,-26.11,-17.02,29.09,-10.3,-1.54,0.08,34.39,4.13,6492.09,0.47,0.26,0.27,0.71,0.19,0.07,0.11,0.43,0,0.15
432,3.28,-30.82,-20.17,26.46,-10.74,-1.93,0.06,26.22,90.28,214.03,0.47,0.08,0.18,0.61,0.18,0.04,0.08,0.33,0.08,0
433,3.45,-29.02,-20.1,25.57,-12.94,-1.23,0.04,22.6,394.32,21.58,0.48,0.15,0.19,0.57,0.08,0.09,0.05,0.28,0.34,0
434,5.75,-22.91,-14.25,23.7,-11.78,-1.84,0.04,26.62,163.35,64.85,0.57,0.39,0.35,0.5,0.13,0.05,0.05,0.33,0.14,0
435,3.44,-21.33,-14.31,25.46,-9.61,0,0.08,29.89,635.76,0.06,0.48,0.45,0.35,0.57,0.22,0.18,0.1,0.37,0.55,0
436,1.75,-17.15,-12.09,27.5,-8.07,0.16,0.07,31.24,525.51,1.07,0.41,0.62,0.41,0.65,0.29,0.19,0.09,0.39,0.45,0
437,2.34,-17.23,-11.98,28.35,-8.44,-0.12,0.09,27.83,65.69,260.27,0.44,0.62,0.42,0.68,0.27,0.17,0.12,0.35,0.06,0.01
438,3.64,-20.1,-12.76,27.6,-8.97,0.33,0.08,25.15,426.03,22.96,0.49,0.5,0.4,0.65,0.25,0.2,0.11,0.31,0.37,0
439,7.89,-12.97,-6.6,17.81,-10.39,1.43,0.09,41.29,503.24,4.08,0.65,0.78,0.57,0.27,0.19,0.27,0.12,0.52,0.43,0
440,3.58,-14.36,-10.25,17.76,2.36,8.67,0.08,17.59,293.52,39.61,0.48,0.73,0.47,0.27,0.74,0.77,0.11,0.22,0.25,0
441,8.22,-20.91,-12.8,32.91,-8.85,-1.16,0.12,36.6,6.97,245.97,0.66,0.47,0.39,0.86,0.26,0.1,0.16,0.46,0.01,0.01
442,1.93,-17.93,-12.27,22.75,-6.51,1.15,0.06,16.74,0,66.41,0.42,0.59,0.41,0.46,0.36,0.26,0.07,0.2,0,0
443,2.19,-16.21,-10.69,27.01,-8.93,-0.03,0.07,24.37,227.76,26.39,0.43,0.66,0.45,0.63,0.25,0.17,0.09,0.3,0.2,0
444,3.76,-28.33,-18.34,25.9,-10.72,-1.88,0.06,22.87,328.34,23.52,0.49,0.18,0.24,0.59,0.18,0.05,0.07,0.28,0.28,0
445,5.72,-22.75,-14.01,23.87,-12.19,-1.27,0.01,8.74,272.25,23.82,0.57,0.4,0.36,0.51,0.11,0.09,0.01,0.1,0.23,0
1000,2.46,-18.92,-11.85,18.42,0.87,7.38,0.12,49.4,126.84,85.2,0.44,0.55,0.42,0.29,0.68,0.68,0.17,0.63,0.11,0
1001,2.07,-18.28,-11.43,18.99,1.47,7.75,0.22,66.74,1.88,969.9,0.42,0.57,0.43,0.32,0.7,0.71,0.3,0.85,0,0.02
1002,2.18,-18.96,-12.1,18.93,1.37,7.88,0.2,62.2,2.94,677.29,0.43,0.55,0.41,0.31,0.7,0.72,0.28,0.79,0,0.02
1003,2.26,-20.86,-14.04,18.39,2.59,9.24,0.24,62.84,0.17,6421.19,0.43,0.47,0.36,0.29,0.75,0.81,0.33,0.8,0,0.15
1004,2.63,-21.86,-15.25,17.72,2.75,9.18,0.1,50.08,16.41,3.09,0.45,0.43,0.32,0.27,0.76,0.81,0.14,0.64,0.01,0
1005,2.96,-22.4,-15.63,17.61,2.6,9.08,0.09,43.64,16.41,45.2,0.46,0.41,0.31,0.26,0.75,0.8,0.12,0.55,0.01,0
1006,4.11,-19.52,-14.35,19,3.99,10.25,0.12,36.07,325.44,64.18,0.5,0.52,0.35,0.32,0.81,0.88,0.16,0.45,0.28,0
1007,4.03,-20.3,-14.96,18.85,4.24,10.37,0.12,37.58,621.42,79.47,0.5,0.49,0.33,0.31,0.82,0.89,0.16,0.47,0.53,0
1008,4,-20.99,-15.55,18.94,4.21,10.36,0.11,37.3,599.33,4.57,0.5,0.47,0.32,0.32,0.82,0.89,0.15,0.47,0.51,0
1009,4.12,-20.1,-14.91,19.09,4.4,10.64,0.14,36.64,309.73,65.94,0.5,0.5,0.33,0.32,0.83,0.91,0.2,0.46,0.27,0
1010,2.74,-24.21,-18.08,19.53,4.25,10.88,0.12,36.82,212.54,52.04,0.45,0.34,0.24,0.34,0.82,0.92,0.16,0.46,0.18,0
1011,2.71,-23.61,-17.71,19.72,4.38,11.08,0.11,37.93,425.08,22.94,0.45,0.36,0.25,0.35,0.83,0.94,0.15,0.48,0.36,0
1012,3,-22.1,-16.68,19.64,4.71,11.65,0.11,40.39,405.94,6.06,0.46,0.42,0.28,0.34,0.84,0.98,0.16,0.51,0.35,0
1013,2.34,-23.27,-17.54,19.68,4.71,11.56,0.12,39.13,59.39,214.49,0.44,0.38,0.26,0.34,0.84,0.97,0.17,0.49,0.05,0
1014,3.06,-21.72,-16.49,19.58,5.08,11.97,0.16,40.71,132.78,105.56,0.46,0.44,0.29,0.34,0.86,1,0.22,0.52,0.11,0
1015,1.68,-23.63,-17.94,19.61,4.76,11.65,0.13,44.8,191.43,45.84,0.41,0.36,0.25,0.34,0.85,0.98,0.17,0.57,0.16,0
1016,1.59,-23.95,-18.18,19.72,5.34,12.01,0.11,45.3,171.8,62.9,0.41,0.35,0.24,0.35,0.87,1,0.16,0.57,0.15,0
1017,4.86,-22.58,-15.57,17.66,2.15,8.73,0.36,69.69,0.13,6685.53,0.53,0.4,0.32,0.27,0.73,0.77,0.5,0.89,0,0.15
1018,5.61,-22.73,-15.83,17.85,2.3,8.99,0.36,69.69,0.11,8553.87,0.56,0.4,0.31,0.27,0.74,0.79,0.5,0.89,0,0.2
1019,5.1,-23.45,-16.77,18.26,2.71,9.62,0.17,56.32,0.75,909.99,0.54,0.37,0.28,0.29,0.76,0.84,0.24,0.72,0,0.02
1020,4.1,-24.67,-18.03,19.21,3.25,10.26,0.08,36.24,16.41,5.34,0.5,0.32,0.25,0.33,0.78,0.88,0.11,0.46,0.01,0
1021,4.07,-24.66,-18.09,19.08,3.62,10.63,0.08,36.24,16.41,19.78,0.5,0.32,0.24,0.32,0.8,0.91,0.11,0.46,0.01,0
1022,5.26,-23.34,-16.64,18.36,2.45,9.46,0.17,51.65,1.82,337.74,0.55,0.37,0.28,0.29,0.75,0.83,0.23,0.66,0,0.01
1023,3.92,-24.57,-18.18,18.97,2.85,10.16,0.09,38.71,16.41,38.86,0.5,0.32,0.24,0.32,0.76,0.87,0.12,0.49,0.01,0
1024,4.3,-23.16,-16.75,18.61,2.22,9.61,0.13,43.75,0.97,653.74,0.51,0.38,0.28,0.3,0.74,0.84,0.18,0.55,0,0.02
1025,5.79,-21.36,-14.09,17.8,1.64,8.23,0.53,70.77,0.05,17144.66,0.57,0.45,0.36,0.27,0.71,0.74,0.74,0.9,0,0.4
1026,3.17,-22.42,-16.29,18.74,2.32,9.73,0.12,39.5,5.47,105.3,0.47,0.41,0.3,0.31,0.74,0.84,0.16,0.5,0,0
1027,2.03,-23.07,-17.04,18.88,2.53,9.98,0.14,44.6,16.41,30.53,0.42,0.38,0.27,0.31,0.75,0.86,0.19,0.57,0.01,0
1028,2.41,-22.62,-16.55,18.84,2.43,9.9,0.14,45.33,16.41,25.85,0.44,0.4,0.29,0.31,0.74,0.85,0.19,0.57,0.01,0
1029,-0.75,-25.59,-19.09,19.04,3.64,10.92,0.16,52.27,25.65,7.75,0.31,0.28,0.21,0.32,0.8,0.92,0.22,0.66,0.02,0
1030,-0.75,-25.59,-19.09,19.04,3.64,10.92,0.14,45.52,25.65,5.09,0.31,0.28,0.21,0.32,0.8,0.92,0.19,0.58,0.02,0
1031,-1.27,-25.87,-19.13,18.77,3.79,10.96,0.11,42.04,12.83,18.6,0.29,0.27,0.21,0.31,0.8,0.93,0.15,0.53,0.01,0
1032,1.73,-21.76,-15.47,18.31,2.77,9.79,0.09,32.15,25.65,4.1,0.41,0.44,0.32,0.29,0.76,0.85,0.12,0.4,0.02,0
1033,1.66,-21.69,-15.22,18.61,2.67,9.87,0.08,33.44,25.65,15.54,0.41,0.44,0.33,0.3,0.76,0.85,0.11,0.42,0.02,0
1034,4.74,-18.86,-12.17,17.83,1.59,8.35,0.42,68.87,0.13,9954.26,0.53,0.55,0.41,0.27,0.71,0.75,0.58,0.88,0,0.23
1035,3.75,-19.73,-13.06,17.91,1.65,8.71,0.12,42.09,6.41,111.46,0.49,0.52,0.39,0.27,0.71,0.77,0.17,0.53,0.01,0
1036,0.46,-23.07,-16.36,18.4,3.39,10.26,0.15,46.34,4.28,367.83,0.36,0.38,0.29,0.29,0.79,0.88,0.2,0.59,0,0.01
1037,3.43,-19.39,-12.53,18.22,2.22,9.11,0.11,48.89,25.65,9.3,0.48,0.53,0.4,0.29,0.74,0.8,0.16,0.62,0.02,0
1038,1.8,-21,-14.31,18.07,2.92,9.81,0.09,36.11,25.65,8.17,0.41,0.47,0.35,0.28,0.77,0.85,0.12,0.46,0.02,0
1039,3.22,-18.77,-11.98,17.98,2.47,9.25,0.1,47.41,25.65,31.59,0.47,0.55,0.42,0.28,0.75,0.81,0.14,0.6,0.02,0
1040,1.29,-20.91,-14.21,18.01,3.87,10.08,0.1,38.71,25.65,81.79,0.39,0.47,0.35,0.28,0.81,0.87,0.14,0.49,0.02,0
1041,0.95,-20.94,-14.3,17.89,3.74,10.19,0.09,38.64,25.65,22.99,0.38,0.47,0.35,0.27,0.8,0.87,0.12,0.49,0.02,0
1042,4.39,-16.72,-9.63,17.72,2.52,8.53,0.12,42.03,6.41,156.64,0.52,0.64,0.49,0.27,0.75,0.76,0.16,0.53,0.01,0
1043,5.29,-15.38,-8.48,17.33,3.28,8.59,0.44,62.1,0.09,9438.12,0.55,0.69,0.52,0.25,0.78,0.76,0.62,0.79,0,0.22
1044,3.22,-17.7,-11.42,17.81,4,9.38,0.19,50.31,1.71,664.78,0.47,0.6,0.43,0.27,0.81,0.82,0.27,0.64,0,0.02
1045,4.2,-16.52,-10.45,17.59,3.95,9.15,0.14,38.48,12.83,84.28,0.51,0.64,0.46,0.26,0.81,0.8,0.19,0.49,0.01,0
1046,4.85,-16.07,-10,17.43,3.69,8.96,0.13,39.08,3.21,358.85,0.53,0.66,0.47,0.26,0.8,0.79,0.18,0.49,0,0.01
1047,5.79,-15.23,-9.69,16.36,4.58,9.22,0.1,30.82,12.83,58.11,0.57,0.69,0.48,0.21,0.84,0.81,0.14,0.39,0.01,0
1048,6.14,-15.27,-9.84,16.1,4.89,9.32,0.11,40.46,4.82,183.52,0.58,0.69,0.48,0.2,0.85,0.81,0.15,0.51,0,0
1049,6.34,-14.92,-9.5,15.97,4.59,9.1,0.08,36.15,28.95,16.02,0.59,0.71,0.49,0.2,0.84,0.8,0.11,0.46,0.02,0
1050,6.33,-15.52,-10.14,15.75,5.38,9.52,0.13,45.42,1.81,385.02,0.59,0.68,0.47,0.19,0.87,0.83,0.18,0.58,0,0.01
1051,6.77,-14.72,-9.41,16.1,4.73,9.16,0.13,46.46,28.95,18.13,0.61,0.71,0.49,0.2,0.84,0.8,0.17,0.59,0.02,0
1052,6.79,-15.4,-10.01,15.64,4.88,9.17,0.13,45.42,28.95,27.73,0.61,0.69,0.47,0.19,0.85,0.81,0.18,0.58,0.02,0
1053,6.85,-14.93,-9.6,15.82,4.81,9.14,0.12,39.47,14.47,70.81,0.61,0.71,0.49,0.19,0.85,0.8,0.17,0.5,0.01,0
1054,6.66,-14.62,-9.24,16.01,4.71,9.1,0.12,52.29,28.95,18.37,0.6,0.72,0.5,0.2,0.84,0.8,0.17,0.67,0.02,0
1055,7.34,-15.16,-9.83,15.83,5.18,9.33,0.13,41.25,14.47,20.83,0.63,0.7,0.48,0.19,0.86,0.82,0.18,0.52,0.01,0
1056,7.32,-14.99,-9.7,15.64,4.92,9.15,0.16,55.35,14.47,22.45,0.63,0.7,0.48,0.19,0.85,0.8,0.21,0.71,0.01,0
1057,7,-15.23,-9.91,15.46,5.33,9.33,0.11,38.62,14.47,69.28,0.62,0.69,0.48,0.18,0.87,0.82,0.15,0.49,0.01,0
1058,7.19,-15.25,-9.9,15.42,5.54,9.44,0.11,38.62,28.95,26.82,0.62,0.69,0.48,0.18,0.88,0.82,0.15,0.49,0.02,0
1059,7.19,-14.77,-9.54,15.55,4.87,9.07,0.19,51,7.24,106.78,0.62,0.71,0.49,0.18,0.85,0.8,0.26,0.65,0.01,0
1060,7.13,-15,-9.73,15.32,6.02,9.66,0.1,30.89,28.95,58.88,0.62,0.7,0.48,0.17,0.9,0.84,0.13,0.39,0.02,0
1061,7.31,-14.95,-9.7,15.56,5.02,9.16,0.14,48.77,14.47,30.24,0.63,0.71,0.48,0.18,0.86,0.8,0.19,0.62,0.01,0
1062,7.37,-14.93,-9.68,15.35,5.95,9.65,0.13,49.37,28.95,41.75,0.63,0.71,0.48,0.18,0.9,0.84,0.18,0.63,0.02,0
1063,7.27,-14.8,-9.59,15.44,5.85,9.61,0.12,38.62,14.47,79.62,0.63,0.71,0.49,0.18,0.89,0.84,0.16,0.49,0.01,0
1064,7.18,-14.91,-9.75,15.51,5.11,9.19,0.13,44.24,14.47,48.58,0.62,0.71,0.48,0.18,0.86,0.81,0.17,0.56,0.01,0
1065,6.38,-15.66,-10.06,15.84,4.52,8.86,0.2,50.23,0.45,491.07,0.59,0.68,0.47,0.19,0.84,0.78,0.28,0.64,0,0.01
1066,7.12,-14.51,-9.35,15.13,5.68,9.39,0.1,24.29,14.47,81.39,0.62,0.72,0.49,0.17,0.89,0.82,0.13,0.3,0.01,0
1067,6.78,-15.01,-9.96,15.48,5.08,9.18,0.1,32.24,28.95,48.49,0.61,0.7,0.48,0.18,0.86,0.81,0.13,0.41,0.02,0
1068,6.68,-14.97,-9.94,15.44,4.97,9.06,0.11,37.53,28.95,21.68,0.6,0.7,0.48,0.18,0.85,0.8,0.15,0.47,0.02,0
1069,6.22,-15.91,-10.53,15.66,4.79,8.98,0.08,35.58,28.95,39.19,0.59,0.67,0.46,0.19,0.85,0.79,0.11,0.45,0.02,0
1070,5.62,-16.3,-11.19,15.51,5.68,9.49,0.1,28.88,14.47,25.77,0.56,0.65,0.44,0.18,0.89,0.83,0.13,0.36,0.01,0
1071,4.99,-17.28,-12.06,15.66,5.48,9.42,0.09,30.7,7.24,51.99,0.54,0.61,0.42,0.19,0.88,0.82,0.12,0.39,0.01,0
1072,5.68,-17.32,-11.71,15.74,5.34,9.36,0.21,51.52,0.37,544.63,0.57,0.61,0.43,0.19,0.87,0.82,0.3,0.66,0,0.01
1073,5.52,-16.39,-11.21,15.38,5.61,9.42,0.09,26.91,4.14,232.31,0.56,0.65,0.44,0.18,0.88,0.82,0.12,0.34,0,0.01
1074,5.73,-15.84,-10.7,15.44,5.56,9.38,0.12,37.88,9.65,75.72,0.57,0.67,0.45,0.18,0.88,0.82,0.16,0.48,0.01,0
1075,5.94,-15.32,-10.26,15.43,5.56,9.39,0.11,39.02,28.95,35.25,0.58,0.69,0.47,0.18,0.88,0.82,0.15,0.49,0.02,0
1076,4.99,-17.47,-12.2,15.61,5.4,9.34,0.09,29.97,14.47,46.05,0.54,0.61,0.41,0.19,0.87,0.82,0.12,0.38,0.01,0
1077,4.96,-17.96,-12.51,15.85,5.35,9.42,0.1,33.31,24.25,18.1,0.54,0.59,0.4,0.19,0.87,0.82,0.14,0.42,0.02,0
1078,4.94,-18.2,-12.64,15.96,5.33,9.4,0.17,48.98,12.12,40.57,0.54,0.58,0.4,0.2,0.87,0.82,0.23,0.62,0.01,0
1079,5.31,-16.02,-10.96,15.46,5.52,9.37,0.1,32.79,23.65,8.55,0.55,0.66,0.45,0.18,0.88,0.82,0.14,0.41,0.02,0
1080,4.94,-17.24,-11.95,15.71,5.66,9.51,0.14,44.37,12.12,50.51,0.54,0.61,0.42,0.19,0.88,0.83,0.19,0.56,0.01,0
1081,4.93,-17.15,-11.87,15.58,5.69,9.51,0.13,39.74,12.12,55.87,0.54,0.62,0.42,0.18,0.89,0.83,0.18,0.5,0.01,0
1082,4.82,-17.27,-11.94,15.8,5.5,9.43,0.27,52.6,0.45,1968.64,0.53,0.61,0.42,0.19,0.88,0.82,0.38,0.67,0,0.05
1083,5,-16.38,-11.31,15.48,5.3,9.19,0.13,41.76,23.65,14.09,0.54,0.65,0.44,0.18,0.87,0.81,0.18,0.53,0.02,0
1084,5.16,-16.19,-11.12,15.64,5.34,9.3,0.12,36.85,23.65,18.11,0.55,0.66,0.44,0.19,0.87,0.81,0.17,0.47,0.02,0
1085,4.84,-16.41,-11.44,15.71,5.2,9.2,0.13,37.15,1.77,331.43,0.53,0.65,0.43,0.19,0.86,0.81,0.17,0.47,0,0.01
1086,5.06,-16.04,-11.15,15.62,4.74,8.91,0.12,38.6,24.75,19.2,0.54,0.66,0.44,0.19,0.84,0.79,0.16,0.49,0.02,0
1087,4.78,-16.24,-11.38,15.48,4.54,8.7,0.12,42.48,24.75,25.36,0.53,0.65,0.44,0.18,0.84,0.77,0.16,0.54,0.02,0
1088,4.48,-16.22,-11.43,15.73,4.79,8.94,0.13,47.22,2.06,380.8,0.52,0.66,0.43,0.19,0.85,0.79,0.19,0.6,0,0.01
1089,4.22,-16.2,-11.62,15.75,4.14,8.55,0.14,36.83,2.25,399.13,0.51,0.66,0.43,0.19,0.82,0.76,0.19,0.46,0,0.01
1090,4.5,-16.19,-11.55,15.47,4.71,8.8,0.1,38.29,12.37,29.06,0.52,0.66,0.43,0.18,0.84,0.78,0.13,0.48,0.01,0
1091,4.62,-16.17,-11.49,15.67,4.57,8.75,0.09,38.81,24.75,14.07,0.52,0.66,0.43,0.19,0.84,0.78,0.13,0.49,0.02,0
1092,5.07,-15.66,-10.96,15.6,4.19,8.49,0.1,43.14,24.75,12.91,0.54,0.68,0.45,0.19,0.82,0.76,0.13,0.55,0.02,0
